url	download_complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/quick-start	incomplete
www.ics.uci.edu/~eppstein/pix/sv/men/Aaron.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Pennsylvania-Wharton-School-of-Business.html	incomplete
vision.ics.uci.edu/papers/RamananB_ICCV_2009	incomplete
www.ics.uci.edu/~eppstein/pix/hw01/BlackWhiteCat.html	incomplete
fano.ics.uci.edu/cites/Author/Kazuo-Iwano.html	incomplete
fano.ics.uci.edu/cites/Organization/Princeton-Univ-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Author/William-P-Thurston.html	incomplete
fano.ics.uci.edu/cites/Author/Enrico-Nardelli.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-5th-Worksh-Computational-Geometry.html	incomplete
hobbes.ics.uci.edu/manual_v1.x.shtml	incomplete
www.ics.uci.edu/~eppstein/pix/hotshots/bd/index.html	incomplete
fano.ics.uci.edu/cites/Author/Janos-Barat.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-29th-Int-Coll-Automata-Languages-and-Programming-(ICALP-2002).html	incomplete
www.ics.uci.edu/~eppstein/ca/replicators/b36s23.html	incomplete
www.ics.uci.edu/~eppstein/pix/cc8/SeaGrass4.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-20th-Symp-Theoretical-Aspects-of-Computer-Science-(STACS-2003).html	incomplete
fano.ics.uci.edu/cites/Publication/BerEdeEpp-LATIN-92.html	incomplete
www.ics.uci.edu/~eppstein/pix/sv/pb/index.html	incomplete
fano.ics.uci.edu/cites/Author/Nicolas-Cretton.html	incomplete
fano.ics.uci.edu/cites/Document/Translating-a-planar-object-to-maximize-point-containment.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-27th-Int-Conf-Very-Large-Data-Bases-(VLDB-2001).html	incomplete
www.ics.uci.edu/~eppstein/pix/bar/sf/NativityAngels.html	complete
fano.ics.uci.edu/cites/Author/Daniel-A-Spielman.html	incomplete
www.ics.uci.edu/about/about_contact.php	complete
vision.ics.uci.edu/papers/GargRSS_CVPR_2011	incomplete
fano.ics.uci.edu/cites/Author/Jacob-V-Maizel.html	incomplete
www.ics.uci.edu/~eppstein/pix/bar/sf/VaultedCeilings.html	incomplete
fano.ics.uci.edu/cites/Author/Ivan-Mizera.html	incomplete
fano.ics.uci.edu/cites/Location/Chicago-J-Theoretical-Computer-Science.html	incomplete
fano.ics.uci.edu/cites/Author/Xue-Liang-Li.html	incomplete
vision.ics.uci.edu/people/1.html	incomplete
fano.ics.uci.edu/cites/Document/An-experimental-study-of-polylogarithmic-fully-dynamic-connectivity-algorithms.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-12th-Symp-Computational-Geometry.html	incomplete
sdcl.ics.uci.edu/sponsors	incomplete
fano.ics.uci.edu/cites/Author/Patrick-W-Dymond.html	incomplete
fano.ics.uci.edu/cites/Author/Henk-Meijer.html	complete
fano.ics.uci.edu/cites/Author/Markus-P-J-Fromherz.html	incomplete
www.ics.uci.edu/~ziv/ooad/classes/index.htm	complete
fano.ics.uci.edu/cites/Location/Proc-3rd-Conf-Assoc-for-for-Machine-Translation-in-the-Americas-Machine-Translation-and-the-Information-Soup.html	complete
mailman.ics.uci.edu/mailman/listinfo/cypress	complete
fano.ics.uci.edu/cites/Document/Points-spheres-and-separators-a-unified-approach-to-graph-partitioning.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/line-arr-dt.html	complete
fano.ics.uci.edu/cites/Author/Vernon-Ning-Hsu.html	complete
emj.ics.uci.edu/teaching	complete
www.ics.uci.edu/~aburtsev/work.html	complete
fano.ics.uci.edu/cites/Document/Maintenance-of-a-minimum-spanning-forest-in-a-dynamic-planar-graph.html	complete
fano.ics.uci.edu/cites/Author/Vera-Sacristan-Adinolfi.html	incomplete
www.ics.uci.edu/~theory/269/190201b.html	complete
fano.ics.uci.edu/cites/Publication/FisLukZie-TR-98.html	incomplete
fano.ics.uci.edu/cites/Author/Beverly-A-Sanders.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_14_jpg.php	complete
fano.ics.uci.edu/cites/Publication/HecLie-ORL-97.html	complete
fano.ics.uci.edu/cites/Location/Computing-in-Euclidean-Geometry.html	complete
fano.ics.uci.edu/cites/Author/Mir-Abolfazi-Mostafavi.html	incomplete
fano.ics.uci.edu/cites/Publication/ReiTat-Algs-97.html	complete
fano.ics.uci.edu/cites/Publication/JaiCha-IPPS-93.html	incomplete
fano.ics.uci.edu/cites/Author/Lars-C-Wolf.html	complete
fano.ics.uci.edu/cites/Author/Ivars-Peterson.html	incomplete
vision.ics.uci.edu/people/28.html	complete
fano.ics.uci.edu/cites/Author/F-Martinelli.html	incomplete
fano.ics.uci.edu/cites/Review/MR-94e52016b.html	complete
fano.ics.uci.edu/cites/Organization/Tel-Aviv-Academic-College.html	complete
wics.ics.uci.edu/category/news/page/9	complete
wics.ics.uci.edu/category/news/page/8	complete
fano.ics.uci.edu/cites/Publication/DeyZha-Algo-04.html	complete
fano.ics.uci.edu/cites/Location/Proc-3rd-Nat-Conf-GIS-Research-UK.html	complete
wics.ics.uci.edu/category/news/page/3	complete
wics.ics.uci.edu/category/news/page/2	complete
wics.ics.uci.edu/category/news/page/5	complete
fano.ics.uci.edu/cites/Publication/NecTob-SCCG-99.html	complete
wics.ics.uci.edu/category/news/page/7	complete
wics.ics.uci.edu/category/news/page/6	complete
www.ics.uci.edu/~eppstein/pix/quadmeet04/Betsy.html	complete
sdcl.ics.uci.edu/2015/06/end-of-quarter-lunch-2	complete
fano.ics.uci.edu/cites/Author/Petr-Tobola.html	complete
fano.ics.uci.edu/cites/Author/Yasuhiko-Morimoto.html	incomplete
fano.ics.uci.edu/cites/Author/Alexandre-L-Cunha.html	incomplete
fano.ics.uci.edu/cites/Author/Panayiotis-D-Tsanakas.html	incomplete
fano.ics.uci.edu/cites/Document/Algorithms-for-weak-epsilon-nets.html	incomplete
fano.ics.uci.edu/cites/Document/On-line-planar-graph-embedding.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Novi-Sad-Dept-of-Mathematics.html	complete
fano.ics.uci.edu/cites/Document/Computing-with-integer-points-in-Minkowski-sums.html	complete
fano.ics.uci.edu/cites/Location/Proc-20th-Int-Worksh-Graph-Theoretic-Concepts-in-Computer-Science-(WG-1994).html	complete
fano.ics.uci.edu/cites/Document/Voxelization-of-solids-using-simplicial-coverings.html	incomplete
fano.ics.uci.edu/cites/Organization/Albert-Ludwigs-Univ-Freiburg-Inst-fuer-Mathematische-Logik.html	complete
www.ics.uci.edu/pub/arch/argo.html	incomplete
www.ics.uci.edu/~eppstein/pix/sv/mad/index.html	complete
fano.ics.uci.edu/cites/Document/Improved-data-structures-for-fully-dynamic-biconnectivity.html	complete
fano.ics.uci.edu/cites/Publication/CzuSoh-STOC-04.html	complete
fano.ics.uci.edu/cites/Author/Alexander-Russell.html	incomplete
www.ics.uci.edu/~sjordan	complete
fano.ics.uci.edu/cites/Document/Dynamic-algorithms-for-half-space-reporting-proximity-problems-and-geometric-minimum-spanning-trees.html	complete
fano.ics.uci.edu/cites/Document/Sparse-arrangements-and-the-number-of-views-of-polyhedral-scenes.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/escher.html	complete
cml.ics.uci.edu/2007/04/2007_baldiaaai	complete
www.ics.uci.edu/ugrad/current/policies/index.php	complete
fano.ics.uci.edu/cites/Publication/ZhaOshFed-VLSM-01.html	complete
fano.ics.uci.edu/cites/Document/Linear-size-nonobtuse-triangulation-of-polygons.html	complete
fano.ics.uci.edu/cites/Review/MR-92k65132.html	complete
fano.ics.uci.edu/cites/Publication/MagBer-ASDM-00.html	incomplete
fano.ics.uci.edu/cites/Author/A-Ohori.html	incomplete
www.ics.uci.edu/~eppstein/pix/quadmeet04/SaraStart.html	complete
www.ics.uci.edu/grad/admissions/index	complete
www.ics.uci.edu/~eppstein/pix/landscape/dv-tc1.html	complete
fano.ics.uci.edu/cites/Author/Armagan-Tarim.html	incomplete
fano.ics.uci.edu/ca/rules/b3678s3678	complete
fano.ics.uci.edu/cites/Document/Detecting-tetrahedralizations-of-a-set-of-line-segments.html	incomplete
fano.ics.uci.edu/cites/Document/A-fast-algorithm-for-point-labeling-problem.html	incomplete
sdcl.ics.uci.edu/2011/04/attending-icse	incomplete
www.ics.uci.edu/ugrad/courses/index.php	complete
fano.ics.uci.edu/cites/Author/Mohamed-G-Gouda.html	complete
computableplant.ics.uci.edu/papers/bti1036/index.html	complete
fano.ics.uci.edu/cites/Publication/BeiFu-Algo-99.html	incomplete
fano.ics.uci.edu/cites/Author/John-Iacono.html	complete
fano.ics.uci.edu/cites/Author/Luca-Trevisan.html	complete
www.ics.uci.edu/~eppstein/junkyard/geom-color.html	complete
www.ics.uci.edu/~eppstein/pix/sv/mad/Backlit.html	complete
www.ics.uci.edu/~eppstein/pix/quadmeet04/TimothyFreestyle1.html	complete
www.ics.uci.edu/~kay/courses/i41/answers.html	complete
fano.ics.uci.edu/cites/Author/U-Hoppe.html	incomplete
www.ics.uci.edu/~eppstein/pix/sv/am/Bench.html	complete
fano.ics.uci.edu/cites/Location/J-Chemical-Software.html	complete
mailman.ics.uci.edu/mailman/private/alumni.mcs	complete
fano.ics.uci.edu/cites/Organization/CSREA-Press.html	complete
fano.ics.uci.edu/cites/Organization/Carnegie-Mellon-Univ-Robotics-Inst.html	complete
fano.ics.uci.edu/cites/Location/Proc-6th-Symp-Computational-Geometry.html	complete
www.ics.uci.edu/~andre/informatics223s2017.html	complete
fano.ics.uci.edu/cites/Location/Proc-Conf-Visualization-01.html	complete
www.ics.uci.edu/~eppstein/pix/fam4/SaraDaniel2.html	complete
www.ics.uci.edu/~eppstein/ca/replicators/b0168s12-ss.lif	complete
fano.ics.uci.edu/cites/Publication/Mit-SODA-96.html	incomplete
mailman.ics.uci.edu/mailman/private/icsb-mjolsness-tutorial	complete
fano.ics.uci.edu/cites/Publication/DwySqu-TR-93.html	complete
www.ics.uci.edu/~thornton/ics22/LabManual/Lab0/GuessResponse.java	complete
www.ics.uci.edu/~eppstein/pix/sv/mgt/Brothers.html	complete
fano.ics.uci.edu/cites/Organization/Qualcomm.html	complete
www.ics.uci.edu/ugrad/sao/Course_updates.php	complete
fano.ics.uci.edu/cites/Publication/Fre-PAMI-02.html	complete
www.ics.uci.edu/~dillenco/pubs/noncomplex.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-Regensburg-Naturwissenschaftlichen-Fakultaet-II-Physik.html	complete
fano.ics.uci.edu/cites/Author/Ernst-Althaus.html	incomplete
www.ics.uci.edu/~eppstein/pix/mendocino3/NoyoStudio.html	complete
www.ics.uci.edu/~pazzani/Slides/CogSci95/sld008.htm	incomplete
mailman.ics.uci.edu/mailman/listinfo/quasar-l	complete
fano.ics.uci.edu/cites/Author/Manolis-Kellis.html	incomplete
www.ics.uci.edu/~sharad/students.html	complete
www.ics.uci.edu/~thornton/ics45c/NotesAndExamples	complete
fano.ics.uci.edu/cites/Review/MR-2039173.html	complete
www.ics.uci.edu/~eppstein/pix/orcas/emp/EMP12.html	complete
fano.ics.uci.edu/cites/Document/Bridging-the-algorithm-gap-A-linear-time-functional-program-for-paragraph-formatting.html	complete
fano.ics.uci.edu/cites/Author/Sariel-Har-Peled.html	complete
fano.ics.uci.edu/cites/Author/Oscar-H-Ibarra.html	incomplete
fano.ics.uci.edu/cites/Author/Markus-Geyer.html	incomplete
www.ics.uci.edu/~eppstein/pix/ontheroad/AboveBooneville.html	complete
fano.ics.uci.edu/cites/Author/Keiko-Imai.html	incomplete
fano.ics.uci.edu/cites/Author/Songrit-Maneewongvatana.html	incomplete
www.ics.uci.edu/~ziv/diss/intropaper/intropaper.html	complete
fano.ics.uci.edu/cites/Author/Jeffery-R-Westbrook.html	complete
fano.ics.uci.edu/cites/Location/Proc-6th-Int-Meshing-Roundtable.html	complete
www.ics.uci.edu/~eppstein/pix/portraits/t4bd-e.html	complete
fano.ics.uci.edu/cites/Organization/NASA-Langley-Research-Ctr.html	complete
fano.ics.uci.edu/cites/Author/Shigeru-Masuyama.html	incomplete
fano.ics.uci.edu/cites/Author/Stefan-Dobrev.html	incomplete
www.ics.uci.edu/~smyth/courses/stats5/Forms/._Jan23rd_Databases.txt	complete
fano.ics.uci.edu/cites/Document/The-robot-localization-problem.html	incomplete
fano.ics.uci.edu/cites/Document/One-dimensional-peg-solitaire-and-duotaire.html	complete
www.ics.uci.edu/~thornton/ics46	complete
fano.ics.uci.edu/cites/Author/Shigeki-Nishimura.html	incomplete
fano.ics.uci.edu/cites/Author/Alfredo-De-Santis.html	incomplete
vision.ics.uci.edu/papers/SupancicRYSR_ICCV_2015	incomplete
fano.ics.uci.edu/cites/Location/Electronic-Notes-in-Discrete-Mathematics.html	complete
fano.ics.uci.edu/cites/Author/Paul-Wolfenbarger.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-California-Davis-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Author/Ramakrishna-Thurimella.html	incomplete
www.ics.uci.edu/~andre/informatics121f2013.html	complete
www.ics.uci.edu/~eppstein/pix/t4bd/EleanorPinata.html	complete
fano.ics.uci.edu/cites/Author/Michal-Tzur.html	incomplete
fano.ics.uci.edu/cites/Document/Linear-optimization-queries.html	incomplete
www.ics.uci.edu/about/brenhall/index.php	complete
fano.ics.uci.edu/cites/Publication/Epp-GD-02.html	complete
fano.ics.uci.edu/cites/Author/M-Lee.html	incomplete
fano.ics.uci.edu/cites/Publication/Cha-SODA-97.html	complete
fano.ics.uci.edu/cites/Organization/Belorussian-Academy-of-Sciences-Inst-of-Mathematics.html	complete
www.ics.uci.edu/~stasio/fall04/ics268.html	complete
fano.ics.uci.edu/cites/Author/Manuel-Doblare-Castellano.html	incomplete
computableplant.ics.uci.edu/sw/CambiumPlenum	complete
fano.ics.uci.edu/cites/Author/Merce-Claverol.html	incomplete
wics.ics.uci.edu/witi-comes-to-uci	complete
elms.ics.uci.edu	complete
fano.ics.uci.edu/cites/Publication/Cha-SODA-02-cp.html	incomplete
fano.ics.uci.edu/cites/Document/Closed-form-maximum-likelihood-estimates-of-nearest-neighbor-spatial-dependence.html	incomplete
computableplant.ics.uci.edu/papers/2006/Yeast_ANN_PLOSCB06.pdf 	complete
fano.ics.uci.edu/cites/Publication/AmeChoDey-IJCGA-02.html	complete
fano.ics.uci.edu/cites/Publication/BerEppGil-FOCS-90.html	complete
www.ics.uci.edu/~thornton/ics46/Notes/TopologicalOrdering	complete
fano.ics.uci.edu/cites/Author/Jason-Puckett.html	incomplete
fano.ics.uci.edu/cites/Author/Paul-H-J-Kelly.html	incomplete
fano.ics.uci.edu/cites/Author/J-A-Smith.html	incomplete
sdcl.ics.uci.edu/2012/09/welcome-christian	complete
fano.ics.uci.edu/cites/Author/Marsha-J-Berger.html	complete
wics.ics.uci.edu/week-4-capgeminis-women-in-consulting-night-w-swe-icssc	complete
fano.ics.uci.edu/cites/Document/Efficient-simplicial-reconstructions-of-manifolds-from-their-samples.html	complete
fano.ics.uci.edu/cites/Publication/EppEri-SODA-93.html	incomplete
fano.ics.uci.edu/cites/Document/Folding-and-unfolding-linkages-paper-and-polyhedra.html	complete
fano.ics.uci.edu/cites/Publication/HueJaeSed-FPN-02.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-28th-Symp-Theory-of-Computing.html	complete
www.ics.uci.edu/~thornton/ics184/CourseReference.html	complete
www.ics.uci.edu/~thornton/ics33/ProjectGuide/Assignment0	complete
keys.ics.uci.edu	complete
www.ics.uci.edu/~eppstein/pix/lbaq2/index.html	complete
fano.ics.uci.edu/cites/Organization/IBM-Japan-Tokyo-Research-Lab.html	complete
fano.ics.uci.edu/cites/Author/Yann-C-Verhoeven.html	incomplete
fano.ics.uci.edu/cites/Organization/Fox-Chase-Cancer-Ctr-Research-Computing-Services.html	complete
www.ics.uci.edu/~smyth/courses/cs175/applications_and_demos.html	complete
fano.ics.uci.edu/cites/Author/C-K-Wong.html	complete
fano.ics.uci.edu/cites/Author/Begona-Calvo-Calzada.html	incomplete
fano.ics.uci.edu/cites/Publication/BajCoyLin-CMAME-99.html	complete
cbcl.ics.uci.edu/public_data/FXR/readme.html	complete
www.ics.uci.edu/~alfchen/alfred_ccs17.bib	complete
fano.ics.uci.edu/cites/Document/Low-latency-photon-mapping-via-block-hashing.html	incomplete
mhcid.ics.uci.edu/people/mentors	complete
futurehealth.ics.uci.edu/people	complete
fano.ics.uci.edu/cites/Author/Sophie-Tison.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-New-Mexico-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Organization/Univ-Libre-de-Bruxelles-Inst-de-Recherches-Interdisciplinaires-et-de-Developpements-en-Intelligence-Artificielle-(IRIDIA).html	complete
fano.ics.uci.edu/cites/Author/Steve-Maddock.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-35th-Mtg-Assoc-for-Computational-Linguistics.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Amsterdam-Dept-of-Computer-Science.html	complete
www.ics.uci.edu/~arcadia/consortium.html	incomplete
cradl.ics.uci.edu/two-papers-published-in-information-software-technology	incomplete
www.graphics.ics.uci.edu	complete
jgarcia.ics.uci.edu	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Victoria-Computer-Science-Dept.html	complete
mailman.ics.uci.edu/mailman/listinfo/asterixresearch	complete
fano.ics.uci.edu/cites/Author/Lyuba-Alboul.html	complete
www.ics.uci.edu/~andre/informatics121f2015.html	complete
fano.ics.uci.edu/cites/Document/Shape-understanding-by-contour-driven-retiling.html	incomplete
fano.ics.uci.edu/cites/Author/Chih-Jeng-Kenneth-Tan.html	incomplete
www.ics.uci.edu/~redmiles/ics125-FQ01/projects/config.html	complete
fano.ics.uci.edu/cites/Document/Connectivity-compression-for-irregular-quadrilateral-meshes.html	incomplete
fano.ics.uci.edu/cites/Document/One-strike-against-the-min-max-degree-triangulation-problem-.html	complete
fano.ics.uci.edu/cites/Author/Evan-W-Steeg.html	incomplete
fano.ics.uci.edu/cites/Author/Olaf-Lubeck.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-IEEEIFIP-8th-Int-Symp-Integrated-Network-Management-(IM-2003).html	incomplete
fano.ics.uci.edu/cites/Author/L-J-Hsiao.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/maxmin-angle.html	complete
fano.ics.uci.edu/cites/Author/Alan-S-Cheney.html	incomplete
fano.ics.uci.edu/cites/Author/Umut-A-Acar.html	incomplete
www.ics.uci.edu/~eppstein/pix/hotshots/bliz/AshleyBatting.html	complete
fano.ics.uci.edu/cites/Publication/diBLiuRiv-IPL-90.html	incomplete
fano.ics.uci.edu/cites/Document/Counting-k-subsets-and-convex-k-gons-in-the-plane.html	incomplete
computableplant.ics.uci.edu/papers/2002/sw.html	incomplete
www.ics.uci.edu/~eppstein/pix/sv/men/TowersOfJewels.html	complete
ngs.ics.uci.edu/about-ramesh/events	complete
fano.ics.uci.edu/cites/Document/Separating-geometric-thickness-from-book-thickness.html	incomplete
fano.ics.uci.edu/cites/Publication/BieBosDem-Algs-01.html	complete
sdcl.ics.uci.edu/2014/10/plateau-2014	complete
fano.ics.uci.edu/cites/Publication/KurPueGag-ICOCN-02.html	complete
fano.ics.uci.edu/cites/Document/Alpha-shapes-and-flow-shapes-are-homotopy-equivalent.html	complete
fano.ics.uci.edu/cites/Document/Surface-reconstruction-using-umbrella-filters.html	complete
fano.ics.uci.edu/cites/Author/Alejandro-Lopez-Ortiz.html	incomplete
fano.ics.uci.edu/cites/Document/Visualizing-Terrain-Models-from-Contours-Plausible-Ridge-Valley-and-Slope-Estimation.html	complete
fano.ics.uci.edu/cites/Author/Christopher-M-Gold.html	complete
fano.ics.uci.edu/cites/Publication/AurKle-TR-00.html	complete
www.ics.uci.edu/~eppstein/junkyard/segsplit.html	complete
www.ics.uci.edu/~redmiles/ics125-FQ01/projects	complete
fano.ics.uci.edu/cites/Organization/Hewlett-Packard-Laboratory-Storage-Systems-Program.html	complete
fano.ics.uci.edu/cites/Author/Edwin-H-M-Sha.html	incomplete
fano.ics.uci.edu/cites/Location/Science-of-Computer-Programming.html	complete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman	complete
fano.ics.uci.edu/cites/Document/Routing-and-wavelength-assignment-of-scheduled-lightpath-demands-in-a-WDM-optical-transport-network.html	complete
fano.ics.uci.edu/cites/Author/Nodari-Sitchinava.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Jyvaeskylae-Dept-of-Mathematical-Information-Technology.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Pittsburgh-Dept-of-Mathematics.html	complete
fano.ics.uci.edu/cites/Publication/DeyWen-IJCGA-02.html	incomplete
fano.ics.uci.edu/cites/Publication/Val-CACM-90.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/prism-chain.html	complete
fano.ics.uci.edu/cites/Publication/Sal-TCS-03.html	incomplete
mcs.ics.uci.edu/career/finding-a-job-internship	complete
fano.ics.uci.edu/cites/Author/Tetsuo-Asano.html	incomplete
fano.ics.uci.edu/cites/Publication/LeeYan-IEEE-96.html	incomplete
www.ics.uci.edu/~sgaffney	complete
www.ics.uci.edu/community/scholarships	complete
computableplant.ics.uci.edu/papers/2002/people.html	incomplete
mailman.ics.uci.edu/mailman/private/quasar-l	complete
fano.ics.uci.edu/cites/Author/Mattia-de-Michieli-Vitturi.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/cmpro	complete
www.ics.uci.edu/~eppstein/pix/orcas/misc/TuesdaySunset2.html	complete
www.ics.uci.edu/~eppstein/pix/tanaka/CropRows2.html	complete
www.ics.uci.edu/~eppstein/ca/b35s236	complete
fano.ics.uci.edu/cites/Organization/Eidgenoessische-Technische-Hochschule-Zuerich-Inst-fuer-Theoretische-Informatik.html	complete
fano.ics.uci.edu/cites/Organization/Technische-Univ-Wien-Fak-fuer-Elektrotechnik.html	complete
www.ics.uci.edu/~eppstein/pix/cc2/Kite.html	complete
fano.ics.uci.edu/cites/Author/Allan-Borodin.html	incomplete
fano.ics.uci.edu/cites/Document/Media-theory-representations-and-examples.html	complete
fano.ics.uci.edu/cites/Document/Equiprojective-polyhedra.html	complete
fano.ics.uci.edu/cites/Publication/BlaBorDra-TR-96.html	complete
www.ics.uci.edu/~eppstein/pix/sv/msb/Stones.html	complete
www.ics.uci.edu/~eppstein/gina/textile.html	complete
fano.ics.uci.edu/cites/Document/A-statistical-method-for-analyzing-the-relative-location-of-points-in-a-bounded-region.html	complete
fano.ics.uci.edu/cites/Document/Single-strip-triangulation-of-manifolds-with-arbitrary-topology.html	incomplete
www.ics.uci.edu/~pazzani/Slides/MLC94/tsld019.htm	complete
fano.ics.uci.edu/cites/Author/Vladimir-Danik.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-California-Davis-Dept-of-Civil-and-Environmental-Engineering.html	complete
www.ics.uci.edu/~eppstein/pubs/p-avgdynopt.html	complete
fano.ics.uci.edu/cites/Organization/Tel-Aviv-Univ.html	complete
fano.ics.uci.edu/cites/Author/S-V-Rao.html	incomplete
www.ics.uci.edu/~eppstein/pix/sarasroom/BlueChair.html	complete
fano.ics.uci.edu/cites/Author/Michael-Larsen.html	incomplete
cert.ics.uci.edu/motivation.html	complete
fano.ics.uci.edu/cites/Publication/EldLinPor-TIP-97.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-15th-Conf-Liquid-Atomization-and-Spray-Systems-(ILASS-2002).html	complete
fano.ics.uci.edu/cites/Author/Han-Wang.html	incomplete
www.ics.uci.edu/~eppstein/pix/landscape/dv-ad2.html	complete
www.ics.uci.edu/~standish	complete
fano.ics.uci.edu/cites/Location/Proc-1st-Worksh-Variational-and-Level-Set-Methods-in-Computer-Vision-(VLSM01).html	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-admin/widgets.php	complete
fano.ics.uci.edu/cites/Review/MR-2003m68054.html	complete
fano.ics.uci.edu/cites/Organization/American-Scientist.html	complete
fano.ics.uci.edu/cites/Author/M-F-Goodchild.html	complete
fano.ics.uci.edu/cites/Document/Finding-a-covering-triangulation-whose-maximum-angle-is-provably-small.html	complete
www.ics.uci.edu/~eppstein/pix/spring04.html	complete
fano.ics.uci.edu/cites/Author/R-R-Wagner.html	incomplete
asterix.ics.uci.edu//index.html	incomplete
emj.ics.uci.edu/research-opportunities	complete
fano.ics.uci.edu/cites/Publication/RanSchTew-DM-02.html	incomplete
fano.ics.uci.edu/cites/Author/Alexander-Agathos.html	incomplete
cloudberry.ics.uci.edu/prof-li-give-talks-about-cloudberry-at-salesforce-and-huawei	complete
fano.ics.uci.edu/cites/Document/The-natural-element-method-in-solid-mechanics.html	incomplete
fano.ics.uci.edu/cites/Document/Perspectives-of-Monge-properties-in-optimization.html	incomplete
fano.ics.uci.edu/cites/Location/Computer-Methods-in-Applied-Mechanics-and-Engineering.html	complete
www.ics.uci.edu/ugrad/degrees	incomplete
checkmate.ics.uci.edu	complete
fano.ics.uci.edu/cites/Author/Anne-Deirdre-Collins.html	complete
fano.ics.uci.edu/cites/Author/Eric-D-Green.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Tampere-Dept-of-Computer-Sciences.html	complete
fano.ics.uci.edu/cites/Organization/Akamai-Technologies-Inc.html	complete
fano.ics.uci.edu/cites/Author/Jeremy-Buhler.html	incomplete
fano.ics.uci.edu/cites/Author/Alexander-Poliakov.html	incomplete
www.ics.uci.edu/~thornton/ics32a/Notes/Functions	incomplete
fano.ics.uci.edu/cites/Location/Nucleic-Acids-Research.html	complete
fano.ics.uci.edu/cites/Author/Hristo-N-Djidjev.html	incomplete
wics.ics.uci.edu/awards-and-accomplishments	incomplete
fano.ics.uci.edu/cites/Author/Panos-M-Pardalos.html	incomplete
fano.ics.uci.edu/cites/Author/Jun-Yang.html	incomplete
fano.ics.uci.edu/cites/Author/Josue-Kuri.html	complete
fano.ics.uci.edu/cites/Organization/McGill-Univ-School-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Author/Sergei-A-Abramov.html	incomplete
www.ics.uci.edu/~eppstein/gina/gina.rss	complete
fano.ics.uci.edu/cites/Author/Zhixiang-Chen.html	incomplete
fano.ics.uci.edu/cites/Publication/Ver-PhD-96.html	complete
www.ics.uci.edu/~eppstein/pix/orcas/obstructionpass/index.html	complete
www.ics.uci.edu/~shantas/other.html	complete
cml.ics.uci.edu/2007/08/2007_studentscomp	complete
www.ics.uci.edu/~eppstein/pix/mass/logan/index.html	complete
fano.ics.uci.edu/cites/Publication/KakTol-SCG-98.html	incomplete
www.ics.uci.edu/~eppstein/pix/hw01/ThreeGirls.html	complete
www.ics.uci.edu/~pazzani/CogSci95.html	complete
fano.ics.uci.edu/cites/Author/Paul-Louis-George.html	incomplete
fano.ics.uci.edu/cites/Publication/Del-TR-97.html	complete
fano.ics.uci.edu/cites/Author/Eric-Feron.html	incomplete
fano.ics.uci.edu/cites/Author/A-M-Samoilenko.html	incomplete
fano.ics.uci.edu/cites/Publication/EppGalGia-Seq-90.html	complete
fano.ics.uci.edu/cites/Location/Proc-4th-Symp-Discrete-Algorithms.html	incomplete
fano.ics.uci.edu/cites/Publication/DemFomHaj-LATIN-04.html	incomplete
fano.ics.uci.edu/cites/Author/Elmar-Langetepe.html	incomplete
www.ics.uci.edu/~thornton/ics184/LabManual/SettingUpJava.html	incomplete
fano.ics.uci.edu/cites/Organization/Deutsche-Telekom-AG-Fachhochschule-Leipzig.html	incomplete
fano.ics.uci.edu/cites/Publication/BenKatSeg-CCCG-99.html	incomplete
fano.ics.uci.edu/cites/Document/Hinged-dissection-of-polypolyhedra.html	incomplete
